2300
SEC , dei:DocumentType , 10-K
SEC , dei:DocumentAnnualReport , true
SEC , dei:DocumentPeriodEndDate , 2019-12-31
SEC , dei:DocumentTransitionReport , false
SEC , dei:EntityFileNumber , 1-12579
OGE ENERGY CORP. , dei:EntityRegistrantName , OGE ENERGY CORP.
OGE ENERGY CORP. , dei:EntityIncorporationStateCountryCode , OK
OGE ENERGY CORP. , us-gaap:NetCashProvidedByUsedInFinancingActivities , -295,200,000
OGE ENERGY CORP. , us-gaap:NetCashProvidedByUsedInFinancingActivities , 51,500,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease , -94,300,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease , 79,900,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease , 14,100,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsAtCarryingValue , 94,300,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsAtCarryingValue , 14,400,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsAtCarryingValue , 0,300,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsAtCarryingValue , 0
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsAtCarryingValue , 94,300,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsAtCarryingValue , 14,400,000
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsAtCarryingValue , 0
OGE ENERGY CORP. , us-gaap:CashAndCashEquivalentsAtCarryingValue , 94,300,000
OGE ENERGY CORP. , us-gaap:AccountsReceivableNetCurrent , 153,800,000
OGE ENERGY CORP. , us-gaap:AccountsReceivableNetCurrent , 174,700,000
OGE ENERGY CORP. , us-gaap:UnbilledReceivablesCurrent , 64,700,000
OGE ENERGY CORP. , us-gaap:UnbilledReceivablesCurrent , 62,600,000
OGE ENERGY CORP. , us-gaap:IncomeTaxesReceivable , 10,900,000
OGE ENERGY CORP. , us-gaap:IncomeTaxesReceivable , 9,900,000
OGE ENERGY CORP. , us-gaap:InventoryNet , 46,300,000
OGE ENERGY CORP. , us-gaap:InventoryNet , 57,600,000
OGE ENERGY CORP. , us-gaap:OtherInventorySupplies , 90,600,000
OGE ENERGY CORP. , us-gaap:OtherInventorySupplies , 126,700,000
OGE ENERGY CORP. , us-gaap:DeferredFuelCost , 39,500,000
OGE ENERGY CORP. , us-gaap:DeferredFuelCost , 2,000,000
OGE ENERGY CORP. , us-gaap:OtherAssetsCurrent , 24,400,000
OGE ENERGY CORP. , us-gaap:OtherAssetsCurrent , 29,500,000
OGE ENERGY CORP. , us-gaap:AssetsCurrent , 430,200,000
OGE ENERGY CORP. , us-gaap:AssetsCurrent , 557,300,000
OGE ENERGY CORP. , us-gaap:EquityMethodInvestments , 1,151,500,000
OGE ENERGY CORP. , us-gaap:EquityMethodInvestments , 1,177,500,000
OGE ENERGY CORP. , us-gaap:OtherLongTermInvestments , 82,700,000
OGE ENERGY CORP. , us-gaap:OtherLongTermInvestments , 73,400,000
OGE ENERGY CORP. , us-gaap:OtherInvestments , 1,234,200,000
OGE ENERGY CORP. , us-gaap:OtherInvestments , 1,250,900,000
OGE ENERGY CORP. , us-gaap:PublicUtilitiesPropertyPlantAndEquipmentPlantInService , 12,771,100,000
OGE ENERGY CORP. , us-gaap:PublicUtilitiesPropertyPlantAndEquipmentPlantInService , 11,994,800,000
OGE ENERGY CORP. , us-gaap:ConstructionInProgressGross , 141,600,000
OGE ENERGY CORP. , us-gaap:ConstructionInProgressGross , 376,400,000
OGE ENERGY CORP. , us-gaap:PropertyPlantAndEquipmentGross , 12,912,700,000
OGE ENERGY CORP. , us-gaap:PropertyPlantAndEquipmentGross , 12,371,200,000
OGE ENERGY CORP. , us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment , 3,868,100,000
OGE ENERGY CORP. , us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment , 3,727,400,000
OGE ENERGY CORP. , us-gaap:PropertyPlantAndEquipmentNet , 9,044,600,000
OGE ENERGY CORP. , us-gaap:PropertyPlantAndEquipmentNet , 8,643,800,000
OGE ENERGY CORP. , us-gaap:RegulatoryAssetsNoncurrent , 306,000,000
OGE ENERGY CORP. , us-gaap:RegulatoryAssetsNoncurrent , 285,800,000
OGE ENERGY CORP. , us-gaap:OtherAssetsMiscellaneousNoncurrent , 9,300,000
OGE ENERGY CORP. , us-gaap:OtherAssetsMiscellaneousNoncurrent , 10,800,000
OGE ENERGY CORP. , us-gaap:OtherAssetsNoncurrent , 315,300,000
OGE ENERGY CORP. , us-gaap:OtherAssetsNoncurrent , 296,600,000
OGE ENERGY CORP. , us-gaap:Assets , 11,024,300,000
OGE ENERGY CORP. , us-gaap:Assets , 10,748,600,000
OGE ENERGY CORP. , us-gaap:ShortTermBorrowings , 112,000,000
OGE ENERGY CORP. , us-gaap:ShortTermBorrowings , 0
OGE ENERGY CORP. , us-gaap:AccountsPayableCurrent , 194,900,000
OGE ENERGY CORP. , us-gaap:AccountsPayableCurrent , 239,300,000
OGE ENERGY CORP. , us-gaap:DividendsPayableCurrent , 77,600,000
OGE ENERGY CORP. , us-gaap:DividendsPayableCurrent , 72,900,000
OGE ENERGY CORP. , us-gaap:CustomerDepositsCurrent , 83,000,000
OGE ENERGY CORP. , us-gaap:CustomerDepositsCurrent , 83,600,000
OGE ENERGY CORP. , us-gaap:TaxesPayableCurrent , 41,900,000
OGE ENERGY CORP. , us-gaap:TaxesPayableCurrent , 44,000,000
OGE ENERGY CORP. , us-gaap:InterestPayableCurrent , 37,900,000
OGE ENERGY CORP. , us-gaap:InterestPayableCurrent , 44,500,000
OGE ENERGY CORP. , us-gaap:EmployeeRelatedLiabilitiesCurrent , 40,600,000
OGE ENERGY CORP. , us-gaap:EmployeeRelatedLiabilitiesCurrent , 47,800,000
OGE ENERGY CORP. , us-gaap:LongTermDebtCurrent , 0
OGE ENERGY CORP. , us-gaap:LongTermDebtCurrent , 250,000,000
OGE ENERGY CORP. , us-gaap:CustomerRefundLiabilityCurrent , 4,800,000
OGE ENERGY CORP. , us-gaap:CustomerRefundLiabilityCurrent , 0,300,000
OGE ENERGY CORP. , us-gaap:OtherLiabilitiesCurrent , 65,200,000
OGE ENERGY CORP. , us-gaap:OtherLiabilitiesCurrent , 87,000,000
OGE ENERGY CORP. , us-gaap:LiabilitiesCurrent , 657,900,000
OGE ENERGY CORP. , us-gaap:LiabilitiesCurrent , 869,400,000
OGE ENERGY CORP. , us-gaap:LongTermDebtNoncurrent , 3,195,200,000
OGE ENERGY CORP. , us-gaap:LongTermDebtNoncurrent , 2,896,900,000
OGE ENERGY CORP. , us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent , 225,000,000
OGE ENERGY CORP. , us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent , 225,700,000
OGE ENERGY CORP. , us-gaap:DeferredTaxLiabilitiesNoncurrent , 1,375,800,000
